zip,week,deaths_weekly,wave,population,delta_vaxleveldec,delta_recoveredleveldec,dec65plus
60609,5,0,0,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,6,0,0,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,7,0,0,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,8,0,0,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,9,0,0,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,10,0,0,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,11,0,0,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,12,1,0,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,13,0,1,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,14,0,1,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,15,0,1,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,16,0,1,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,17,1,1,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,18,1,1,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,19,2,1,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,20,2,1,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,21,0,1,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,22,0,1,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,23,3,1,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,24,0,1,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60609,25,1,1,60939,5.340000000000001,1.2118676053102282,1.209898423013177
60610,0,0,0,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,1,0,0,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,2,0,0,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,3,0,0,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,4,0,0,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,5,0,0,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,6,0,0,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,7,0,0,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,8,0,0,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,9,0,0,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,10,0,0,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,11,1,0,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,12,0,0,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,13,0,1,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,14,0,1,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,15,0,1,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,16,1,1,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,17,0,1,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,18,0,1,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,19,1,1,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,20,0,1,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,21,0,1,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,22,0,1,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,23,0,1,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,24,0,1,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60610,25,0,1,40548,6.660000000000001,0.9272960441945349,1.6121633619414029
60611,0,0,0,33224,7.88,0.7313989886828798,2.149650854803756
60611,1,0,0,33224,7.88,0.7313989886828798,2.149650854803756
60611,2,0,0,33224,7.88,0.7313989886828798,2.149650854803756
60611,3,1,0,33224,7.88,0.7313989886828798,2.149650854803756
60611,4,0,0,33224,7.88,0.7313989886828798,2.149650854803756
60611,5,0,0,33224,7.88,0.7313989886828798,2.149650854803756
60611,6,0,0,33224,7.88,0.7313989886828798,2.149650854803756
60611,7,0,0,33224,7.88,0.7313989886828798,2.149650854803756
60611,8,0,0,33224,7.88,0.7313989886828798,2.149650854803756
60611,9,0,0,33224,7.88,0.7313989886828798,2.149650854803756
60611,10,0,0,33224,7.88,0.7313989886828798,2.149650854803756
60611,11,0,0,33224,7.88,0.7313989886828798,2.149650854803756
60611,12,1,0,33224,7.88,0.7313989886828798,2.149650854803756
60611,13,1,1,33224,7.88,0.7313989886828798,2.149650854803756
60611,14,0,1,33224,7.88,0.7313989886828798,2.149650854803756
60611,15,0,1,33224,7.88,0.7313989886828798,2.149650854803756
60611,16,0,1,33224,7.88,0.7313989886828798,2.149650854803756
60611,17,0,1,33224,7.88,0.7313989886828798,2.149650854803756
60611,18,0,1,33224,7.88,0.7313989886828798,2.149650854803756
60611,19,0,1,33224,7.88,0.7313989886828798,2.149650854803756
60611,20,0,1,33224,7.88,0.7313989886828798,2.149650854803756
60611,21,0,1,33224,7.88,0.7313989886828798,2.149650854803756
60611,22,0,1,33224,7.88,0.7313989886828798,2.149650854803756
60611,23,0,1,33224,7.88,0.7313989886828798,2.149650854803756
60611,24,0,1,33224,7.88,0.7313989886828798,2.149650854803756
60611,25,0,1,33224,7.88,0.7313989886828798,2.149650854803756
60612,0,0,0,33735,5.05,1.095894471617015,0.9856232399585001
60612,1,0,0,33735,5.05,1.095894471617015,0.9856232399585001
60612,2,0,0,33735,5.05,1.095894471617015,0.9856232399585001
60612,3,0,0,33735,5.05,1.095894471617015,0.9856232399585001
60612,4,0,0,33735,5.05,1.095894471617015,0.9856232399585001
60612,5,1,0,33735,5.05,1.095894471617015,0.9856232399585001
60612,6,0,0,33735,5.05,1.095894471617015,0.9856232399585001
60612,7,1,0,33735,5.05,1.095894471617015,0.9856232399585001
60612,8,0,0,33735,5.05,1.095894471617015,0.9856232399585001
60612,9,0,0,33735,5.05,1.095894471617015,0.9856232399585001
60612,10,0,0,33735,5.05,1.095894471617015,0.9856232399585001
60612,11,0,0,33735,5.05,1.095894471617015,0.9856232399585001
60612,12,0,0,33735,5.05,1.095894471617015,0.9856232399585001
60612,13,0,1,33735,5.05,1.095894471617015,0.9856232399585001
60612,14,0,1,33735,5.05,1.095894471617015,0.9856232399585001
60612,15,0,1,33735,5.05,1.095894471617015,0.9856232399585001
60612,16,1,1,33735,5.05,1.095894471617015,0.9856232399585001
60612,17,0,1,33735,5.05,1.095894471617015,0.9856232399585001
60612,18,2,1,33735,5.05,1.095894471617015,0.9856232399585001
60612,19,0,1,33735,5.05,1.095894471617015,0.9856232399585001
60612,20,0,1,33735,5.05,1.095894471617015,0.9856232399585001
60612,21,0,1,33735,5.05,1.095894471617015,0.9856232399585001
60612,22,1,1,33735,5.05,1.095894471617015,0.9856232399585001
60612,23,1,1,33735,5.05,1.095894471617015,0.9856232399585001
60612,24,0,1,33735,5.05,1.095894471617015,0.9856232399585001
60612,25,0,1,33735,5.05,1.095894471617015,0.9856232399585001
60613,0,0,0,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,1,0,0,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,2,1,0,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,3,1,0,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,4,0,0,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,5,0,0,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,6,0,0,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,7,0,0,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,8,0,0,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,9,0,0,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,10,0,0,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,11,0,0,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,12,0,0,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,13,0,1,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,14,0,1,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,15,0,1,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,16,0,1,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,17,1,1,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,18,0,1,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,19,0,1,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,20,1,1,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,21,0,1,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,22,0,1,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,23,0,1,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,24,0,1,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60613,25,0,1,50761,7.2299999999999995,0.79706861566951,0.9660960185969543
60614,0,0,0,71954,6.43,0.8538788670539511,0.9351808099619201
60614,1,0,0,71954,6.43,0.8538788670539511,0.9351808099619201
60614,2,1,0,71954,6.43,0.8538788670539511,0.9351808099619201
60614,3,0,0,71954,6.43,0.8538788670539511,0.9351808099619201
60614,4,1,0,71954,6.43,0.8538788670539511,0.9351808099619201
60614,5,0,0,71954,6.43,0.8538788670539511,0.9351808099619201
60614,6,0,0,71954,6.43,0.8538788670539511,0.9351808099619201
60614,7,0,0,71954,6.43,0.8538788670539511,0.9351808099619201
60614,8,0,0,71954,6.43,0.8538788670539511,0.9351808099619201
60614,9,0,0,71954,6.43,0.8538788670539511,0.9351808099619201
60614,10,0,0,71954,6.43,0.8538788670539511,0.9351808099619201
60614,11,1,0,71954,6.43,0.8538788670539511,0.9351808099619201
60614,12,0,0,71954,6.43,0.8538788670539511,0.9351808099619201
60614,13,0,1,71954,6.43,0.8538788670539511,0.9351808099619201
60614,14,0,1,71954,6.43,0.8538788670539511,0.9351808099619201
60614,15,0,1,71954,6.43,0.8538788670539511,0.9351808099619201
60614,16,0,1,71954,6.43,0.8538788670539511,0.9351808099619201
60614,17,0,1,71954,6.43,0.8538788670539511,0.9351808099619201
60614,18,0,1,71954,6.43,0.8538788670539511,0.9351808099619201
60614,19,0,1,71954,6.43,0.8538788670539511,0.9351808099619201
60614,20,0,1,71954,6.43,0.8538788670539511,0.9351808099619201
60614,21,0,1,71954,6.43,0.8538788670539511,0.9351808099619201
60614,22,0,1,71954,6.43,0.8538788670539511,0.9351808099619201
60614,23,1,1,71954,6.43,0.8538788670539511,0.9351808099619201
60614,24,0,1,71954,6.43,0.8538788670539511,0.9351808099619201
60614,25,0,1,71954,6.43,0.8538788670539511,0.9351808099619201
60615,0,0,0,40590,6.05,0.631189948263119,1.5794530672579454
60615,1,1,0,40590,6.05,0.631189948263119,1.5794530672579454
60615,2,0,0,40590,6.05,0.631189948263119,1.5794530672579454
60615,3,0,0,40590,6.05,0.631189948263119,1.5794530672579454
60615,4,0,0,40590,6.05,0.631189948263119,1.5794530672579454
60615,5,0,0,40590,6.05,0.631189948263119,1.5794530672579454
60615,6,2,0,40590,6.05,0.631189948263119,1.5794530672579454
60615,7,0,0,40590,6.05,0.631189948263119,1.5794530672579454
60615,8,0,0,40590,6.05,0.631189948263119,1.5794530672579454
60615,9,0,0,40590,6.05,0.631189948263119,1.5794530672579454
60615,10,0,0,40590,6.05,0.631189948263119,1.5794530672579454
60615,11,1,0,40590,6.05,0.631189948263119,1.5794530672579454
60615,12,0,0,40590,6.05,0.631189948263119,1.5794530672579454
60615,13,0,1,40590,6.05,0.631189948263119,1.5794530672579454
60615,14,0,1,40590,6.05,0.631189948263119,1.5794530672579454
60615,15,0,1,40590,6.05,0.631189948263119,1.5794530672579454
60615,16,0,1,40590,6.05,0.631189948263119,1.5794530672579454
60615,17,0,1,40590,6.05,0.631189948263119,1.5794530672579454
60615,18,0,1,40590,6.05,0.631189948263119,1.5794530672579454
60615,19,0,1,40590,6.05,0.631189948263119,1.5794530672579454
60615,20,1,1,40590,6.05,0.631189948263119,1.5794530672579454
60615,21,0,1,40590,6.05,0.631189948263119,1.5794530672579454
60615,22,0,1,40590,6.05,0.631189948263119,1.5794530672579454
60615,23,1,1,40590,6.05,0.631189948263119,1.5794530672579454
60615,24,0,1,40590,6.05,0.631189948263119,1.5794530672579454
60615,25,0,1,40590,6.05,0.631189948263119,1.5794530672579454
60616,0,0,0,54197,6.33,0.7188589774341753,1.5934461317047068
60616,1,1,0,54197,6.33,0.7188589774341753,1.5934461317047068
60616,2,3,0,54197,6.33,0.7188589774341753,1.5934461317047068
60616,3,1,0,54197,6.33,0.7188589774341753,1.5934461317047068
60616,4,0,0,54197,6.33,0.7188589774341753,1.5934461317047068
60616,5,0,0,54197,6.33,0.7188589774341753,1.5934461317047068
60616,6,0,0,54197,6.33,0.7188589774341753,1.5934461317047068
60616,7,0,0,54197,6.33,0.7188589774341753,1.5934461317047068
60616,8,0,0,54197,6.33,0.7188589774341753,1.5934461317047068
60616,9,1,0,54197,6.33,0.7188589774341753,1.5934461317047068
60616,10,0,0,54197,6.33,0.7188589774341753,1.5934461317047068
60616,11,0,0,54197,6.33,0.7188589774341753,1.5934461317047068
60616,12,0,0,54197,6.33,0.7188589774341753,1.5934461317047068
60616,13,1,1,54197,6.33,0.7188589774341753,1.5934461317047068
60616,14,2,1,54197,6.33,0.7188589774341753,1.5934461317047068
60616,15,0,1,54197,6.33,0.7188589774341753,1.5934461317047068
60616,16,1,1,54197,6.33,0.7188589774341753,1.5934461317047068
60616,17,1,1,54197,6.33,0.7188589774341753,1.5934461317047068
60616,18,1,1,54197,6.33,0.7188589774341753,1.5934461317047068
60616,19,1,1,54197,6.33,0.7188589774341753,1.5934461317047068
60616,20,1,1,54197,6.33,0.7188589774341753,1.5934461317047068
60616,21,0,1,54197,6.33,0.7188589774341753,1.5934461317047068
60616,22,0,1,54197,6.33,0.7188589774341753,1.5934461317047068
60616,23,2,1,54197,6.33,0.7188589774341753,1.5934461317047068
60616,24,1,1,54197,6.33,0.7188589774341753,1.5934461317047068
60616,25,0,1,54197,6.33,0.7188589774341753,1.5934461317047068
60617,0,0,0,83553,4.49,1.0029562074371956,1.505391787248812
60617,1,3,0,83553,4.49,1.0029562074371956,1.505391787248812
60617,2,0,0,83553,4.49,1.0029562074371956,1.505391787248812
60617,3,0,0,83553,4.49,1.0029562074371956,1.505391787248812
60617,4,1,0,83553,4.49,1.0029562074371956,1.505391787248812
60617,5,0,0,83553,4.49,1.0029562074371956,1.505391787248812
60617,6,0,0,83553,4.49,1.0029562074371956,1.505391787248812
60617,7,1,0,83553,4.49,1.0029562074371956,1.505391787248812
60617,8,0,0,83553,4.49,1.0029562074371956,1.505391787248812
60617,9,0,0,83553,4.49,1.0029562074371956,1.505391787248812
60617,10,0,0,83553,4.49,1.0029562074371956,1.505391787248812
60617,11,0,0,83553,4.49,1.0029562074371956,1.505391787248812
60617,12,1,0,83553,4.49,1.0029562074371956,1.505391787248812
60617,13,0,1,83553,4.49,1.0029562074371956,1.505391787248812
60617,14,0,1,83553,4.49,1.0029562074371956,1.505391787248812
60617,15,2,1,83553,4.49,1.0029562074371956,1.505391787248812
60617,16,2,1,83553,4.49,1.0029562074371956,1.505391787248812
60617,17,0,1,83553,4.49,1.0029562074371956,1.505391787248812
60617,18,0,1,83553,4.49,1.0029562074371956,1.505391787248812
60617,19,1,1,83553,4.49,1.0029562074371956,1.505391787248812
60617,20,2,1,83553,4.49,1.0029562074371956,1.505391787248812
60617,21,1,1,83553,4.49,1.0029562074371956,1.505391787248812
60617,22,0,1,83553,4.49,1.0029562074371956,1.505391787248812
60617,23,1,1,83553,4.49,1.0029562074371956,1.505391787248812
60617,24,1,1,83553,4.49,1.0029562074371956,1.505391787248812
60617,25,1,1,83553,4.49,1.0029562074371956,1.505391787248812
60618,0,0,0,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,1,0,0,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,2,1,0,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,3,1,0,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,4,2,0,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,5,1,0,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,6,1,0,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,7,1,0,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,8,0,0,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,9,0,0,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,10,0,0,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,11,0,0,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,12,0,0,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,13,0,1,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,14,0,1,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,15,1,1,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,16,0,1,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,17,0,1,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,18,0,1,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,19,0,1,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,20,0,1,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,21,1,1,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,22,0,1,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,23,0,1,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,24,1,1,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60618,25,0,1,94907,6.3100000000000005,0.9224820087032569,0.9165814955693469
60619,0,1,0,61207,4.37,0.8239253680134626,1.7086280980933553
60619,1,3,0,61207,4.37,0.8239253680134626,1.7086280980933553
60619,2,0,0,61207,4.37,0.8239253680134626,1.7086280980933553
60619,3,3,0,61207,4.37,0.8239253680134626,1.7086280980933553
60619,4,0,0,61207,4.37,0.8239253680134626,1.7086280980933553
60619,5,0,0,61207,4.37,0.8239253680134626,1.7086280980933553
60619,6,0,0,61207,4.37,0.8239253680134626,1.7086280980933553
60619,7,0,0,61207,4.37,0.8239253680134626,1.7086280980933553
60619,8,0,0,61207,4.37,0.8239253680134626,1.7086280980933553
60619,9,0,0,61207,4.37,0.8239253680134626,1.7086280980933553
60619,10,1,0,61207,4.37,0.8239253680134626,1.7086280980933553
60619,11,1,0,61207,4.37,0.8239253680134626,1.7086280980933553
60619,12,1,0,61207,4.37,0.8239253680134626,1.7086280980933553
60619,13,0,1,61207,4.37,0.8239253680134626,1.7086280980933553
60619,14,2,1,61207,4.37,0.8239253680134626,1.7086280980933553
60619,15,2,1,61207,4.37,0.8239253680134626,1.7086280980933553
60619,16,1,1,61207,4.37,0.8239253680134626,1.7086280980933553
60619,17,2,1,61207,4.37,0.8239253680134626,1.7086280980933553
60619,18,0,1,61207,4.37,0.8239253680134626,1.7086280980933553
60619,19,0,1,61207,4.37,0.8239253680134626,1.7086280980933553
60619,20,1,1,61207,4.37,0.8239253680134626,1.7086280980933553
60619,21,2,1,61207,4.37,0.8239253680134626,1.7086280980933553
60619,22,2,1,61207,4.37,0.8239253680134626,1.7086280980933553
60619,23,0,1,61207,4.37,0.8239253680134626,1.7086280980933553
60619,24,1,1,61207,4.37,0.8239253680134626,1.7086280980933553
60619,25,0,1,61207,4.37,0.8239253680134626,1.7086280980933553
60620,0,4,0,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,1,2,0,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,2,2,0,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,3,4,0,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,4,1,0,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,5,1,0,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,6,1,0,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,7,0,0,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,8,0,0,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,9,1,0,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,10,1,0,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,11,0,0,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,12,1,0,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,13,2,1,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,14,2,1,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,15,2,1,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,16,3,1,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,17,1,1,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,18,1,1,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,19,0,1,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,20,3,1,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,21,3,1,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,22,5,1,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,23,0,1,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,24,2,1,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60620,25,4,1,67711,4.119999999999999,0.8527417997075808,1.7685457311219743
60621,0,0,0,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,1,1,0,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,2,1,0,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,3,0,0,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,4,1,0,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,5,1,0,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,6,0,0,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,7,0,0,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,8,0,0,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,9,0,0,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,10,0,0,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,11,3,0,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,12,1,0,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,13,0,1,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,14,0,1,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,15,1,1,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,16,3,1,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,17,0,1,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,18,1,1,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,19,2,1,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,20,0,1,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,21,0,1,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,22,1,1,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,23,0,1,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,24,0,1,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60621,25,0,1,28018,3.6399999999999997,0.8615889785138126,1.4165893354272254
60622,0,0,0,53294,6.8,1.0154989304612152,0.6145157053326828
60622,1,1,0,53294,6.8,1.0154989304612152,0.6145157053326828
60622,2,0,0,53294,6.8,1.0154989304612152,0.6145157053326828
60622,3,0,0,53294,6.8,1.0154989304612152,0.6145157053326828
60622,4,0,0,53294,6.8,1.0154989304612152,0.6145157053326828
60622,5,1,0,53294,6.8,1.0154989304612152,0.6145157053326828
60622,6,0,0,53294,6.8,1.0154989304612152,0.6145157053326828
60622,7,0,0,53294,6.8,1.0154989304612152,0.6145157053326828
60622,8,0,0,53294,6.8,1.0154989304612152,0.6145157053326828
60622,9,0,0,53294,6.8,1.0154989304612152,0.6145157053326828
60622,10,0,0,53294,6.8,1.0154989304612152,0.6145157053326828
60622,11,0,0,53294,6.8,1.0154989304612152,0.6145157053326828
60622,12,0,0,53294,6.8,1.0154989304612152,0.6145157053326828
60622,13,0,1,53294,6.8,1.0154989304612152,0.6145157053326828
60622,14,0,1,53294,6.8,1.0154989304612152,0.6145157053326828
60622,15,0,1,53294,6.8,1.0154989304612152,0.6145157053326828
60622,16,0,1,53294,6.8,1.0154989304612152,0.6145157053326828
60622,17,0,1,53294,6.8,1.0154989304612152,0.6145157053326828
60622,18,0,1,53294,6.8,1.0154989304612152,0.6145157053326828
60622,19,2,1,53294,6.8,1.0154989304612152,0.6145157053326828
60622,20,0,1,53294,6.8,1.0154989304612152,0.6145157053326828
60622,21,0,1,53294,6.8,1.0154989304612152,0.6145157053326828
60622,22,0,1,53294,6.8,1.0154989304612152,0.6145157053326828
60622,23,0,1,53294,6.8,1.0154989304612152,0.6145157053326828
60622,24,1,1,53294,6.8,1.0154989304612152,0.6145157053326828
60622,25,0,1,53294,6.8,1.0154989304612152,0.6145157053326828
60623,0,1,0,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,1,1,0,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,2,2,0,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,3,2,0,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,4,1,0,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,5,4,0,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,6,0,0,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,7,0,0,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,8,1,0,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,9,0,0,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,10,0,0,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,11,0,0,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,12,1,0,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,13,0,1,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,14,3,1,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,15,0,1,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,16,1,1,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,17,1,1,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,18,1,1,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,19,0,1,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,20,2,1,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,21,0,1,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,22,0,1,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,23,3,1,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,24,0,1,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60623,25,0,1,81283,5.450000000000001,1.3608011515323006,1.0635680277548811
60624,0,2,0,34892,4.0600000000000005,1.0065344491574,1.1572853376132064
60624,1,2,0,34892,4.0600000000000005,1.0065344491574,1.1572853376132064
60624,2,1,0,34892,4.0600000000000005,1.0065344491574,1.1572853376132064
60624,3,1,0,34892,4.0600000000000005,1.0065344491574,1.1572853376132064
60624,4,2,0,34892,4.0600000000000005,1.0065344491574,1.1572853376132064
60624,5,2,0,34892,4.0600000000000005,1.0065344491574,1.1572853376132064
